business_id,business_type,date,source_category,activity,amount,unit,emission_factor,emissions_kgCO2e,scope
B0050,Pharmacy,2024-02,electricity,electricity_consumption,387.0,kWh,0.359,138.933,Scope 2
B0050,Pharmacy,2024-03,electricity,electricity_consumption,264.0,kWh,0.359,94.776,Scope 2
B0050,Pharmacy,2024-04,electricity,electricity_consumption,304.0,kWh,0.359,109.136,Scope 2
B0050,Pharmacy,2024-05,electricity,electricity_consumption,217.0,kWh,0.359,77.903,Scope 2
B0050,Pharmacy,2024-06,electricity,electricity_consumption,312.0,kWh,0.359,112.008,Scope 2
B0050,Pharmacy,2024-07,electricity,electricity_consumption,512.0,kWh,0.359,183.808,Scope 2
B0050,Pharmacy,2024-08,electricity,electricity_consumption,196.0,kWh,0.359,70.364,Scope 2
B0050,Pharmacy,2024-09,electricity,electricity_consumption,300.0,kWh,0.359,107.7,Scope 2
B0050,Pharmacy,2024-10,electricity,electricity_consumption,411.0,kWh,0.359,147.549,Scope 2
B0050,Pharmacy,2024-11,electricity,electricity_consumption,236.0,kWh,0.359,84.724,Scope 2
B0050,Pharmacy,2024-12,electricity,electricity_consumption,291.0,kWh,0.359,104.469,Scope 2
B0051,FuelStation,2024-01,electricity,electricity_consumption,3074.0,kWh,0.359,1103.566,Scope 2
B0051,FuelStation,2024-02,electricity,electricity_consumption,1914.0,kWh,0.359,687.126,Scope 2
B0051,FuelStation,2024-03,electricity,electricity_consumption,2307.0,kWh,0.359,828.213,Scope 2
B0051,FuelStation,2024-04,electricity,electricity_consumption,3040.0,kWh,0.359,1091.36,Scope 2
B0051,FuelStation,2024-05,electricity,electricity_consumption,2332.0,kWh,0.359,837.188,Scope 2
B0051,FuelStation,2024-06,electricity,electricity_consumption,1031.0,kWh,0.359,370.129,Scope 2
B0051,FuelStation,2024-07,electricity,electricity_consumption,3987.0,kWh,0.359,1431.333,Scope 2
B0051,FuelStation,2024-08,electricity,electricity_consumption,2174.0,kWh,0.359,780.466,Scope 2
B0051,FuelStation,2024-09,electricity,electricity_consumption,1335.0,kWh,0.359,479.265,Scope 2
B0051,FuelStation,2024-10,electricity,electricity_consumption,4433.0,kWh,0.359,1591.447,Scope 2
B0051,FuelStation,2024-11,electricity,electricity_consumption,3828.0,kWh,0.359,1374.252,Scope 2
B0051,FuelStation,2024-12,electricity,electricity_consumption,2246.0,kWh,0.359,806.314,Scope 2
B0052,FuelStation,2024-01,electricity,electricity_consumption,1399.0,kWh,0.359,502.241,Scope 2
B0052,FuelStation,2024-02,electricity,electricity_consumption,3344.0,kWh,0.359,1200.496,Scope 2
B0052,FuelStation,2024-03,electricity,electricity_consumption,3216.0,kWh,0.359,1154.544,Scope 2
B0052,FuelStation,2024-04,electricity,electricity_consumption,1050.0,kWh,0.359,376.95,Scope 2
B0052,FuelStation,2024-05,electricity,electricity_consumption,1986.0,kWh,0.359,712.974,Scope 2
B0052,FuelStation,2024-06,electricity,electricity_consumption,2718.0,kWh,0.359,975.762,Scope 2
B0052,FuelStation,2024-07,electricity,electricity_consumption,1376.0,kWh,0.359,493.984,Scope 2
B0052,FuelStation,2024-08,electricity,electricity_consumption,3096.0,kWh,0.359,1111.464,Scope 2
B0052,FuelStation,2024-09,electricity,electricity_consumption,3325.0,kWh,0.359,1193.675,Scope 2
B0052,FuelStation,2024-10,electricity,electricity_consumption,1882.0,kWh,0.359,675.638,Scope 2
B0052,FuelStation,2024-11,electricity,electricity_consumption,2474.0,kWh,0.359,888.166,Scope 2
B0052,FuelStation,2024-12,electricity,electricity_consumption,1566.0,kWh,0.359,562.194,Scope 2
B0053,FuelStation,2024-01,electricity,electricity_consumption,1583.0,kWh,0.359,568.297,Scope 2
B0053,FuelStation,2024-02,electricity,electricity_consumption,1695.0,kWh,0.359,608.505,Scope 2
B0053,FuelStation,2024-03,electricity,electricity_consumption,2022.0,kWh,0.359,725.898,Scope 2
B0053,FuelStation,2024-04,electricity,electricity_consumption,1462.0,kWh,0.359,524.858,Scope 2
B0053,FuelStation,2024-05,electricity,electricity_consumption,1254.0,kWh,0.359,450.186,Scope 2
B0053,FuelStation,2024-06,electricity,electricity_consumption,2674.0,kWh,0.359,959.966,Scope 2
B0053,FuelStation,2024-07,electricity,electricity_consumption,2009.0,kWh,0.359,721.231,Scope 2
B0053,FuelStation,2024-08,electricity,electricity_consumption,2144.0,kWh,0.359,769.696,Scope 2
B0053,FuelStation,2024-09,electricity,electricity_consumption,1213.0,kWh,0.359,435.467,Scope 2
B0053,FuelStation,2024-10,electricity,electricity_consumption,2905.0,kWh,0.359,1042.895,Scope 2
B0053,FuelStation,2024-11,electricity,electricity_consumption,3049.0,kWh,0.359,1094.591,Scope 2
B0053,FuelStation,2024-12,electricity,electricity_consumption,1864.0,kWh,0.359,669.176,Scope 2
B0054,FuelStation,2024-01,electricity,electricity_consumption,754.0,kWh,0.359,270.686,Scope 2
B0054,FuelStation,2024-02,electricity,electricity_consumption,3870.0,kWh,0.359,1389.33,Scope 2
B0054,FuelStation,2024-03,electricity,electricity_consumption,2949.0,kWh,0.359,1058.691,Scope 2
B0054,FuelStation,2024-04,electricity,electricity_consumption,1531.0,kWh,0.359,549.629,Scope 2
B0054,FuelStation,2024-05,electricity,electricity_consumption,4142.0,kWh,0.359,1486.978,Scope 2
B0054,FuelStation,2024-06,electricity,electricity_consumption,1643.0,kWh,0.359,589.837,Scope 2
B0054,FuelStation,2024-07,electricity,electricity_consumption,1853.0,kWh,0.359,665.227,Scope 2
B0054,FuelStation,2024-08,electricity,electricity_consumption,3456.0,kWh,0.359,1240.704,Scope 2
B0054,FuelStation,2024-09,electricity,electricity_consumption,2085.0,kWh,0.359,748.515,Scope 2
B0054,FuelStation,2024-10,electricity,electricity_consumption,1277.0,kWh,0.359,458.443,Scope 2
B0054,FuelStation,2024-11,electricity,electricity_consumption,1807.0,kWh,0.359,648.713,Scope 2
B0054,FuelStation,2024-12,electricity,electricity_consumption,974.0,kWh,0.359,349.666,Scope 2
B0055,FuelStation,2024-01,electricity,electricity_consumption,2278.0,kWh,0.359,817.802,Scope 2
B0055,FuelStation,2024-02,electricity,electricity_consumption,4672.0,kWh,0.359,1677.248,Scope 2
B0055,FuelStation,2024-03,electricity,electricity_consumption,2212.0,kWh,0.359,794.108,Scope 2
B0055,FuelStation,2024-04,electricity,electricity_consumption,2095.0,kWh,0.359,752.105,Scope 2
B0055,FuelStation,2024-05,electricity,electricity_consumption,2423.0,kWh,0.359,869.857,Scope 2
B0055,FuelStation,2024-06,electricity,electricity_consumption,3123.0,kWh,0.359,1121.157,Scope 2
B0055,FuelStation,2024-07,electricity,electricity_consumption,1015.0,kWh,0.359,364.385,Scope 2
B0055,FuelStation,2024-08,electricity,electricity_consumption,3257.0,kWh,0.359,1169.263,Scope 2
B0055,FuelStation,2024-09,electricity,electricity_consumption,3222.0,kWh,0.359,1156.698,Scope 2
B0055,FuelStation,2024-10,electricity,electricity_consumption,3290.0,kWh,0.359,1181.11,Scope 2
B0055,FuelStation,2024-11,electricity,electricity_consumption,1999.0,kWh,0.359,717.641,Scope 2
B0055,FuelStation,2024-12,electricity,electricity_consumption,1146.0,kWh,0.359,411.414,Scope 2
B0056,FuelStation,2024-01,electricity,electricity_consumption,3070.0,kWh,0.359,1102.13,Scope 2
B0056,FuelStation,2024-02,electricity,electricity_consumption,2219.0,kWh,0.359,796.621,Scope 2
B0056,FuelStation,2024-03,electricity,electricity_consumption,2968.0,kWh,0.359,1065.512,Scope 2
B0056,FuelStation,2024-04,electricity,electricity_consumption,1252.0,kWh,0.359,449.468,Scope 2
B0056,FuelStation,2024-05,electricity,electricity_consumption,2324.0,kWh,0.359,834.316,Scope 2
B0056,FuelStation,2024-06,electricity,electricity_consumption,910.0,kWh,0.359,326.69,Scope 2
B0056,FuelStation,2024-07,electricity,electricity_consumption,3176.0,kWh,0.359,1140.184,Scope 2
B0056,FuelStation,2024-08,electricity,electricity_consumption,3236.0,kWh,0.359,1161.724,Scope 2
B0056,FuelStation,2024-09,electricity,electricity_consumption,982.0,kWh,0.359,352.538,Scope 2
B0056,FuelStation,2024-10,electricity,electricity_consumption,2187.0,kWh,0.359,785.133,Scope 2
B0056,FuelStation,2024-11,electricity,electricity_consumption,2219.0,kWh,0.359,796.621,Scope 2
B0056,FuelStation,2024-12,electricity,electricity_consumption,3813.0,kWh,0.359,1368.867,Scope 2
B0057,FuelStation,2024-01,electricity,electricity_consumption,1027.0,kWh,0.359,368.693,Scope 2
B0057,FuelStation,2024-02,electricity,electricity_consumption,1535.0,kWh,0.359,551.065,Scope 2
B0057,FuelStation,2024-03,electricity,electricity_consumption,1217.0,kWh,0.359,436.903,Scope 2
B0057,FuelStation,2024-04,electricity,electricity_consumption,2354.0,kWh,0.359,845.086,Scope 2
B0057,FuelStation,2024-05,electricity,electricity_consumption,2669.0,kWh,0.359,958.171,Scope 2
B0057,FuelStation,2024-06,electricity,electricity_consumption,1304.0,kWh,0.359,468.136,Scope 2
B0057,FuelStation,2024-07,electricity,electricity_consumption,1378.0,kWh,0.359,494.702,Scope 2
B0057,FuelStation,2024-08,electricity,electricity_consumption,2889.0,kWh,0.359,1037.151,Scope 2
B0057,FuelStation,2024-09,electricity,electricity_consumption,2493.0,kWh,0.359,894.987,Scope 2
B0057,FuelStation,2024-10,electricity,electricity_consumption,2410.0,kWh,0.359,865.19,Scope 2
B0057,FuelStation,2024-11,electricity,electricity_consumption,4063.0,kWh,0.359,1458.617,Scope 2
B0057,FuelStation,2024-12,electricity,electricity_consumption,1791.0,kWh,0.359,642.969,Scope 2
B0058,FuelStation,2024-01,electricity,electricity_consumption,4352.0,kWh,0.359,1562.368,Scope 2
B0058,FuelStation,2024-02,electricity,electricity_consumption,1949.0,kWh,0.359,699.691,Scope 2
B0058,FuelStation,2024-03,electricity,electricity_consumption,1002.0,kWh,0.359,359.718,Scope 2
B0058,FuelStation,2024-04,electricity,electricity_consumption,1572.0,kWh,0.359,564.348,Scope 2
B0058,FuelStation,2024-05,electricity,electricity_consumption,634.0,kWh,0.359,227.606,Scope 2
B0058,FuelStation,2024-06,electricity,electricity_consumption,1731.0,kWh,0.359,621.429,Scope 2
B0058,FuelStation,2024-07,electricity,electricity_consumption,1897.0,kWh,0.359,681.023,Scope 2
B0058,FuelStation,2024-08,electricity,electricity_consumption,1620.0,kWh,0.359,581.58,Scope 2
B0058,FuelStation,2024-09,electricity,electricity_consumption,4539.0,kWh,0.359,1629.501,Scope 2
B0058,FuelStation,2024-10,electricity,electricity_consumption,1809.0,kWh,0.359,649.431,Scope 2
B0058,FuelStation,2024-11,electricity,electricity_consumption,1935.0,kWh,0.359,694.665,Scope 2
B0058,FuelStation,2024-12,electricity,electricity_consumption,2619.0,kWh,0.359,940.221,Scope 2
B0059,FuelStation,2024-01,electricity,electricity_consumption,1089.0,kWh,0.359,390.951,Scope 2
B0059,FuelStation,2024-02,electricity,electricity_consumption,3095.0,kWh,0.359,1111.105,Scope 2
B0059,FuelStation,2024-03,electricity,electricity_consumption,1412.0,kWh,0.359,506.908,Scope 2
B0059,FuelStation,2024-04,electricity,electricity_consumption,2446.0,kWh,0.359,878.114,Scope 2
B0059,FuelStation,2024-05,electricity,electricity_consumption,2666.0,kWh,0.359,957.094,Scope 2
B0059,FuelStation,2024-06,electricity,electricity_consumption,3180.0,kWh,0.359,1141.62,Scope 2
B0059,FuelStation,2024-07,electricity,electricity_consumption,4201.0,kWh,0.359,1508.159,Scope 2
B0059,FuelStation,2024-08,electricity,electricity_consumption,2473.0,kWh,0.359,887.807,Scope 2
B0059,FuelStation,2024-09,electricity,electricity_consumption,2775.0,kWh,0.359,996.225,Scope 2
B0059,FuelStation,2024-10,electricity,electricity_consumption,1676.0,kWh,0.359,601.684,Scope 2
B0059,FuelStation,2024-11,electricity,electricity_consumption,1106.0,kWh,0.359,397.054,Scope 2
B0059,FuelStation,2024-12,electricity,electricity_consumption,1793.0,kWh,0.359,643.687,Scope 2
B006,SmallShop,2024-01,fuel,petrol,50.0,liter,2.33,116.5,Scope 1
B006,SmallShop,2024-02,fuel,petrol,62.0,liter,2.33,144.46,Scope 1
B006,SmallShop,2024-03,fuel,petrol,41.0,liter,2.33,95.53,Scope 1
B0060,FuelStation,2024-01,electricity,electricity_consumption,699.0,kWh,0.359,250.941,Scope 2
B0060,FuelStation,2024-02,electricity,electricity_consumption,713.0,kWh,0.359,255.967,Scope 2
B0060,FuelStation,2024-03,electricity,electricity_consumption,4613.0,kWh,0.359,1656.067,Scope 2
B0060,FuelStation,2024-04,electricity,electricity_consumption,1903.0,kWh,0.359,683.177,Scope 2
B0060,FuelStation,2024-05,electricity,electricity_consumption,1475.0,kWh,0.359,529.525,Scope 2
B0060,FuelStation,2024-06,electricity,electricity_consumption,1190.0,kWh,0.359,427.21,Scope 2
B0060,FuelStation,2024-07,electricity,electricity_consumption,1720.0,kWh,0.359,617.48,Scope 2
B0060,FuelStation,2024-08,electricity,electricity_consumption,4170.0,kWh,0.359,1497.03,Scope 2
B0060,FuelStation,2024-09,electricity,electricity_consumption,1299.0,kWh,0.359,466.341,Scope 2
B0060,FuelStation,2024-10,electricity,electricity_consumption,2437.0,kWh,0.359,874.883,Scope 2
B0060,FuelStation,2024-11,electricity,electricity_consumption,1861.0,kWh,0.359,668.099,Scope 2
B0060,FuelStation,2024-12,electricity,electricity_consumption,1686.0,kWh,0.359,605.274,Scope 2
